image_id,image_path,annotation_path,has_annotation,tumor
IMG000159,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG000159.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG000159.json,1,1
IMG001824,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG001824.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG001824.json,1,1
IMG003575,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG003575.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG003575.json,0,0
IMG000654,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG000654.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG000654.json,1,1
IMG002430,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG002430.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG002430.json,0,0
IMG002325,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG002325.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG002325.json,0,0
IMG001914,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG001914.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG001914.json,0,0
IMG000954,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG000954.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG000954.json,1,1
IMG003099,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG003099.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG003099.json,0,0
IMG003520,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG003520.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG003520.json,0,0
IMG003485,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG003485.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG003485.json,0,0
IMG002019,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG002019.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG002019.json,0,0
IMG000436,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG000436.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG000436.json,1,1
IMG001931,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG001931.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG001931.json,0,0
IMG001887,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG001887.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG001887.json,0,0
IMG001002,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG001002.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG001002.json,1,1
IMG001098,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG001098.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG001098.json,1,1
IMG002105,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG002105.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG002105.json,0,0
IMG003087,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG003087.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG003087.json,0,0
IMG000263,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG000263.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG000263.json,1,1
IMG002571,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG002571.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG002571.json,0,0
IMG003623,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG003623.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG003623.json,0,0
IMG002560,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG002560.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG002560.json,0,0
IMG002376,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG002376.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG002376.json,0,0
IMG002340,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG002340.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG002340.json,0,0
IMG003484,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG003484.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG003484.json,0,0
IMG001972,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG001972.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG001972.json,0,0
IMG003058,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG003058.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG003058.json,0,0
IMG000943,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG000943.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG000943.json,1,1
IMG001500,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG001500.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG001500.json,1,1
IMG003022,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG003022.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG003022.json,0,0
IMG000996,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG000996.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG000996.json,1,1
IMG002823,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG002823.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG002823.json,0,0
IMG002574,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG002574.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG002574.json,0,0
IMG003273,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG003273.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG003273.json,0,0
IMG000519,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG000519.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG000519.json,1,1
IMG003519,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG003519.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG003519.json,0,0
IMG002589,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG002589.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG002589.json,0,0
IMG003463,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG003463.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG003463.json,0,0
IMG002936,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG002936.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG002936.json,0,0
IMG002781,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG002781.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG002781.json,0,0
IMG001208,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG001208.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG001208.json,1,1
IMG003357,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG003357.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG003357.json,0,0
IMG001225,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG001225.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG001225.json,1,1
IMG003289,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG003289.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG003289.json,0,0
IMG003195,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG003195.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG003195.json,0,0
IMG000622,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG000622.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG000622.json,1,1
IMG001268,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG001268.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG001268.json,1,1
IMG002563,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG002563.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG002563.json,0,0
IMG002922,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG002922.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG002922.json,0,0
IMG000651,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG000651.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG000651.json,1,1
IMG002224,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG002224.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG002224.json,0,0
IMG001495,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG001495.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG001495.json,1,1
IMG002400,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG002400.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG002400.json,0,0
IMG002588,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG002588.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG002588.json,0,0
IMG001518,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG001518.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG001518.json,1,1
IMG001058,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG001058.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG001058.json,1,1
IMG001132,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG001132.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG001132.json,1,1
IMG002742,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG002742.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG002742.json,0,0
IMG002070,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG002070.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG002070.json,0,0
IMG001696,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG001696.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG001696.json,1,1
IMG003730,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG003730.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG003730.json,0,0
IMG000071,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG000071.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG000071.json,1,1
IMG003105,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG003105.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG003105.json,0,0
IMG002597,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG002597.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG002597.json,0,0
IMG002422,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG002422.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG002422.json,0,0
IMG002119,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG002119.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG002119.json,0,0
IMG003661,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG003661.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG003661.json,0,0
IMG002204,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG002204.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG002204.json,0,0
IMG003578,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG003578.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG003578.json,0,0
IMG002151,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG002151.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG002151.json,0,0
IMG000895,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG000895.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG000895.json,1,1
IMG001476,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG001476.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG001476.json,1,1
IMG000326,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG000326.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG000326.json,1,1
IMG003224,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG003224.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG003224.json,0,0
IMG003669,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG003669.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG003669.json,0,0
IMG000560,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG000560.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG000560.json,1,1
IMG003127,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG003127.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG003127.json,0,0
IMG003612,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG003612.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG003612.json,0,0
IMG000699,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG000699.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG000699.json,1,1
IMG000274,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG000274.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG000274.json,1,1
IMG002956,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG002956.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG002956.json,0,0
IMG003710,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG003710.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG003710.json,0,0
IMG001359,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG001359.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG001359.json,1,1
IMG003454,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG003454.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG003454.json,0,0
IMG003329,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG003329.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG003329.json,0,0
IMG001180,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG001180.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG001180.json,1,1
IMG003677,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG003677.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG003677.json,0,0
IMG001334,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG001334.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG001334.json,1,1
IMG002208,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG002208.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG002208.json,0,0
IMG002359,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG002359.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG002359.json,0,0
IMG003685,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG003685.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG003685.json,0,0
IMG003026,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG003026.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG003026.json,0,0
IMG001462,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG001462.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG001462.json,1,1
IMG002529,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG002529.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG002529.json,0,0
IMG001146,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG001146.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG001146.json,1,1
IMG003673,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG003673.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG003673.json,0,0
IMG002630,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG002630.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG002630.json,0,0
IMG000364,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG000364.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG000364.json,1,1
IMG001755,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG001755.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG001755.json,1,1
IMG002416,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG002416.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG002416.json,0,0
IMG000408,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG000408.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG000408.json,1,1
IMG002298,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG002298.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG002298.json,0,0
IMG003029,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG003029.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG003029.json,0,0
IMG001703,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG001703.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG001703.json,1,1
IMG001120,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG001120.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG001120.json,1,1
IMG003492,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG003492.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG003492.json,0,0
IMG002294,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG002294.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG002294.json,0,0
IMG002065,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\sample_data\IMG002065.jpeg,C:\Users\onasrawx\PycharmProjects\TumorDataset\TumorDataset\Annotations\IMG002065.json,0,0
